request_freq,avg_tokens,longest_consec,var_score,user
0.8339591836734694,2.0,8,139.54285714285714, user-1005
1.1931632653061224,2.0,15,128.49523809523808, user-1005
1.1178979591836735,2.0,20,133.8095238095238, user-1005
1.134938775510204,2.0,16,133.8095238095238, user-1005
0.9625714285714284,4.0,28,127.52380952380952, user-1005
0.8117142857142856,2.0,25,139.54285714285714, user-1005
1.411795918367347,2.0,14,123.60000000000004, user-1005
1.0601632653061224,2.0,27,133.8095238095238, user-1005
0.9988979591836736,2.0,8,145.69523809523812, user-1005
0.8926938775510204,2.0,16,139.54285714285714, user-1005
1.3077142857142858,4.0,13,113.26666666666664, user-1005
0.7484489795918368,2.0,18,139.54285714285714, user-1005
0.7274693877551021,2.0,35,145.69523809523812, user-1005
0.6733061224489796,2.0,42,152.26666666666662, user-1005
1.062918367346939,2.0,18,139.54285714285714, user-1005
0.9467142857142856,2.0,22,133.8095238095238, user-1005
0.808795918367347,2.0,12,139.54285714285714, user-1005
1.1193877551020408,4.0,18,122.35238095238093, user-1005
1.1348979591836734,2.0,14,128.49523809523808, user-1005
0.8513877551020408,2.0,29,133.8095238095238, user-1005
0.856326530612245,2.0,23,152.26666666666662, user-1005
1.0279591836734694,2.0,27,139.54285714285714, user-1005
0.7019591836734694,2.0,20,152.26666666666662, user-1005
0.988673469387755,2.0,18,128.49523809523808, user-1005
0.904938775510204,4.0,7,133.1142857142857, user-1005
1.1946938775510203,2.0,21,123.60000000000004, user-1005
1.2749387755102042,2.0,17,119.1238095238095, user-1005
1.1138979591836735,2.0,7,133.8095238095238, user-1005
1.1351836734693876,2.0,14,139.54285714285714, user-1005
1.257795918367347,4.0,13,117.60000000000002, user-1005
1.1821632653061225,2.0,15,123.60000000000004, user-1005
1.2511428571428571,2.0,23,128.49523809523808, user-1005
1.1653877551020406,2.0,18,133.8095238095238, user-1005
1.1118979591836735,2.0,20,128.49523809523808, user-1005
0.8668367346938776,4.0,27,127.52380952380952, user-1005
1.3218775510204082,2.0,16,123.60000000000004, user-1005
1.1980408163265306,2.0,19,128.49523809523808, user-1005
1.0814897959183671,2.0,19,133.8095238095238, user-1005
0.956408163265306,2.0,40,139.54285714285714, user-1005
1.5836122448979593,4.0,15,113.26666666666664, user-1005
0.7857551020408163,2.0,16,145.69523809523812, user-1005
1.1588163265306124,2.0,15,128.49523809523808, user-1005
0.8704693877551021,2.0,23,133.8095238095238, user-1005
0.987265306122449,2.0,34,139.54285714285714, user-1005
1.0068163265306125,2.0,17,123.60000000000004, user-1005
1.4055102040816327,4.0,12,122.35238095238093, user-1005
1.1032244897959185,2.0,31,139.54285714285714, user-1005
1.144,2.0,19,119.1238095238095, user-1005
0.6826326530612244,2.0,32,152.26666666666662, user-1005
1.467530612244898,2.0,15,119.1238095238095, user-1005
0.7394693877551021,2.0,13,145.69523809523812, user-1005
1.1067142857142858,4.0,26,133.1142857142857, user-1005
0.7819387755102041,2.0,18,139.54285714285714, user-1005
1.0687142857142855,2.0,24,133.8095238095238, user-1005
0.8726122448979592,2.0,15,133.8095238095238, user-1005
1.4614897959183673,2.0,12,115.06666666666668, user-1005
1.3076326530612246,4.0,18,109.35238095238098, user-1005
1.0068367346938776,2.0,16,133.8095238095238, user-1005
0.8564693877551021,2.0,11,139.54285714285714, user-1005
1.0150408163265303,2.0,14,133.8095238095238, user-1005
0.8038163265306123,2.0,27,145.69523809523812, user-1005
0.8911836734693878,2.0,11,145.69523809523812, user-1005
1.645530612244898,4.0,11,109.35238095238098, user-1005
0.9456938775510204,2.0,17,133.8095238095238, user-1005
1.1251020408163266,2.0,16,133.8095238095238, user-1005
1.1326122448979592,2.0,29,133.8095238095238, user-1005
0.9858979591836736,2.0,20,133.8095238095238, user-1005
0.7773061224489797,2.0,41,145.69523809523812, user-1005
1.4798163265306123,4.0,13,113.26666666666664, user-1005
0.6428367346938776,2.0,26,159.2571428571429, user-1005
0.9589183673469388,2.0,22,128.49523809523808, user-1005
1.1045102040816328,2.0,19,128.49523809523808, user-1005
0.9300816326530612,2.0,19,139.54285714285714, user-1005
0.7425918367346939,2.0,14,139.54285714285714, user-1005
1.2786938775510204,4.0,25,117.60000000000002, user-1005
1.027448979591837,2.0,13,133.8095238095238, user-1005
1.4763877551020408,2.0,14,123.60000000000004, user-1005
0.955938775510204,2.0,22,133.8095238095238, user-1005
0.7072448979591837,2.0,18,152.26666666666662, user-1005
1.602387755102041,2.0,12,119.1238095238095, user-1005
1.1459183673469389,4.0,16,122.35238095238093, user-1005
1.025469387755102,2.0,22,139.54285714285714, user-1005
1.348795918367347,2.0,15,128.49523809523808, user-1005
1.5863061224489796,2.0,18,115.06666666666668, user-1005
1.0797346938775512,2.0,26,133.8095238095238, user-1005
1.1093673469387757,3.0,17,122.35238095238093, user-1005
1.2296530612244898,2.0,14,123.60000000000004, user-1005
1.4488775510204082,2.0,13,119.1238095238095, user-1005
1.160408163265306,2.0,22,128.49523809523808, user-1005
1.773204081632653,4.0,12,102.7809523809524, user-1005
0.9348163265306124,2.0,26,133.8095238095238, user-1005
1.534795918367347,2.0,20,128.49523809523808, user-1005
1.2316938775510204,2.0,20,128.49523809523808, user-1005
1.2046122448979593,2.0,23,123.60000000000004, user-1005
1.1748979591836737,4.0,18,122.35238095238093, user-1005
0.5018979591836735,2.0,1,166.6666666666667, user-1005
1.2448979591836735,2.0,11,123.60000000000004, user-1005
0.6468571428571429,2.0,22,152.26666666666662, user-1005
0.8440816326530612,2.0,15,145.69523809523812, user-1005
0.5534285714285715,2.0,36,152.26666666666662, user-1005
1.348,2.0,22,115.06666666666668, user-1005
1.5377755102040818,4.0,15,105.85714285714286, user-1005
0.8345918367346938,2.0,27,133.8095238095238, user-1005
0.885,2.0,23,145.69523809523812, user-1005
1.1240612244897958,2.0,25,128.49523809523808, user-1005
1.270591836734694,2.0,18,133.8095238095238, user-1005
0.7538775510204082,2.0,5,152.26666666666662, user-1005
0.929061224489796,4.0,20,127.52380952380952, user-1005
1.068591836734694,2.0,21,123.60000000000004, user-1005
1.3987346938775511,2.0,13,111.42857142857144, user-1005
1.511734693877551,2.0,17,115.06666666666668, user-1005
0.9795510204081632,2.0,16,139.54285714285714, user-1005
1.2902244897959183,4.0,22,122.35238095238093, user-1005
1.9530204081632652,2.0,22,105.4095238095238, user-1005
0.6019183673469388,2.0,27,159.2571428571429, user-1005
1.4532448979591837,2.0,15,119.1238095238095, user-1005
1.0978571428571429,2.0,11,128.49523809523808, user-1005
1.8362857142857143,4.0,18,100.12380952380953, user-1005
1.2201020408163266,2.0,15,128.49523809523808, user-1005
1.11165306122449,2.0,16,133.8095238095238, user-1005
1.0681632653061224,2.0,16,133.8095238095238, user-1005
1.0272244897959184,2.0,22,128.49523809523808, user-1005
1.3605102040816328,4.0,20,117.60000000000002, user-1005
1.336857142857143,2.0,17,123.60000000000004, user-1005
0.8259387755102041,2.0,18,139.54285714285714, user-1005
0.8059183673469388,2.0,30,145.69523809523812, user-1005
1.4708163265306122,2.0,15,115.06666666666668, user-1005
1.14165306122449,4.0,10,122.35238095238093, user-1005
1.050857142857143,2.0,23,133.8095238095238, user-1005
0.8538775510204082,2.0,19,133.8095238095238, user-1005
1.7224489795918367,2.0,13,111.42857142857144, user-1005
0.8312653061224491,2.0,30,145.69523809523812, user-1005
1.0021632653061223,4.0,14,127.52380952380952, user-1005
1.2541020408163266,2.0,9,119.1238095238095, user-1005
1.1631632653061224,2.0,22,128.49523809523808, user-1005
1.072,2.0,16,128.49523809523808, user-1005
0.961408163265306,2.0,21,128.49523809523808, user-1005
1.0227551020408163,2.0,14,139.54285714285714, user-1005
1.1806734693877552,4.0,15,117.60000000000002, user-1005
0.7299795918367347,2.0,38,145.69523809523812, user-1005
1.1126734693877551,2.0,18,128.49523809523808, user-1005
1.4564897959183671,2.0,21,119.1238095238095, user-1005
0.7848367346938776,2.0,22,133.8095238095238, user-1005
1.0464489795918366,2.0,15,128.49523809523808, user-1005
1.388734693877551,4.0,18,109.35238095238098, user-1005
1.2140816326530612,2.0,17,123.60000000000004, user-1005
1.3368367346938776,2.0,19,123.60000000000004, user-1005
0.8000204081632653,2.0,20,145.69523809523812, user-1005
0.8632448979591836,2.0,25,152.26666666666662, user-1005
1.4508163265306122,4.0,13,113.26666666666664, user-1005
0.7835510204081633,2.0,29,145.69523809523812, user-1005
1.1219387755102042,2.0,22,128.49523809523808, user-1005
0.645204081632653,2.0,6,159.2571428571429, user-1005
0.9504489795918368,2.0,30,133.8095238095238, user-1005
0.9966530612244896,2.0,21,139.54285714285714, user-1005
1.2857142857142858,4.0,16,117.60000000000002, user-1005
1.1401020408163265,2.0,18,128.49523809523808, user-1005
0.8428979591836735,2.0,33,145.69523809523812, user-1005
1.1707755102040818,2.0,18,128.49523809523808, user-1005
1.2046938775510203,2.0,20,123.60000000000004, user-1005
1.1125714285714288,2.0,19,133.8095238095238, user-1005
1.245265306122449,3.0,14,122.35238095238093, user-1005
1.4748571428571429,2.0,15,123.60000000000004, user-1005
1.1009183673469387,2.0,17,128.49523809523808, user-1005
0.831,2.0,14,139.54285714285714, user-1005
1.4468775510204082,2.0,15,111.42857142857144, user-1005
1.4063673469387754,3.0,26,122.35238095238093, user-1005
1.0757551020408165,2.0,18,128.49523809523808, user-1005
1.0461020408163264,2.0,19,128.49523809523808, user-1005
0.7455714285714286,2.0,17,152.26666666666662, user-1005
0.6821632653061224,2.0,6,152.26666666666662, user-1005
1.111204081632653,2.0,17,123.60000000000004, user-1005
1.3256326530612246,3.0,18,122.35238095238093, user-1005
1.2377551020408164,2.0,18,128.49523809523808, user-1005
0.991408163265306,2.0,14,133.8095238095238, user-1005
0.9811224489795918,2.0,18,139.54285714285714, user-1005
1.3672857142857142,2.0,10,119.1238095238095, user-1005
0.673795918367347,4.0,26,133.1142857142857, user-1005
0.862795918367347,2.0,24,139.54285714285714, user-1005
1.0844489795918366,2.0,22,128.49523809523808, user-1005
0.8686530612244897,2.0,35,145.69523809523812, user-1005
0.9757142857142856,2.0,15,133.8095238095238, user-1005
1.1640204081632652,2.0,24,133.8095238095238, user-1005
1.244204081632653,4.0,11,117.60000000000002, user-1005
1.3117142857142858,2.0,15,119.1238095238095, user-1005
1.1899795918367346,2.0,11,128.49523809523808, user-1005
0.7429795918367347,2.0,21,133.8095238095238, user-1005
1.3400204081632654,2.0,15,119.1238095238095, user-1005
1.1900816326530612,4.0,20,127.52380952380952, user-1005
0.7890408163265306,2.0,18,139.54285714285714, user-1005
1.040469387755102,2.0,20,133.8095238095238, user-1005
1.2076326530612245,2.0,22,123.60000000000004, user-1005
1.076734693877551,2.0,25,133.8095238095238, user-1005
0.9030408163265304,2.0,14,139.54285714285714, user-1005
1.1142448979591837,4.0,14,127.52380952380952, user-1005
0.8274489795918367,2.0,27,145.69523809523812, user-1005
1.296857142857143,2.0,16,123.60000000000004, user-1005
1.2115510204081634,2.0,29,128.49523809523808, user-1005
1.0032448979591837,2.0,13,128.49523809523808, user-1005
1.0110408163265303,2.0,24,133.8095238095238, user-1005
1.3141020408163264,3.0,17,113.26666666666664, user-1005
0.8456326530612245,2.0,26,145.69523809523812, user-1005
0.625673469387755,2.0,21,152.26666666666662, user-1005
0.7759183673469388,2.0,12,139.54285714285714, user-1005
0.782204081632653,2.0,17,139.54285714285714, user-1005
1.3513673469387757,2.0,22,123.60000000000004, user-1005
1.0661632653061224,4.0,16,127.52380952380952, user-1005
1.4470204081632654,2.0,23,119.1238095238095, user-1005
0.6964897959183673,2.0,25,152.26666666666662, user-1005
0.9230408163265306,2.0,22,139.54285714285714, user-1005
0.7077551020408164,2.0,18,152.26666666666662, user-1005
0.6996122448979591,2.0,24,145.69523809523812, user-1005
1.1647551020408164,3.0,18,122.35238095238093, user-1005
0.7241224489795918,2.0,24,139.54285714285714, user-1005
1.038673469387755,2.0,19,145.69523809523812, user-1005
0.538530612244898,2.0,25,159.2571428571429, user-1005
1.2216938775510204,2.0,13,123.60000000000004, user-1005
0.8625306122448979,2.0,30,133.8095238095238, user-1005
0.7378775510204082,2.0,21,139.54285714285714, user-1005
1.3086530612244898,4.0,19,117.60000000000002, user-1005
0.9718367346938775,2.0,24,139.54285714285714, user-1005
0.9863469387755104,2.0,15,123.60000000000004, user-1005
1.038857142857143,2.0,13,133.8095238095238, user-1005
0.9716326530612244,2.0,25,139.54285714285714, user-1005
1.693,2.0,12,115.06666666666668, user-1005
1.8644897959183675,3.0,16,105.85714285714286, user-1005
1.1461224489795918,2.0,21,133.8095238095238, user-1005
1.0370204081632652,2.0,27,133.8095238095238, user-1005
0.7088163265306123,2.0,18,139.54285714285714, user-1005
1.5156326530612243,4.0,22,109.35238095238098, user-1005
1.4803061224489795,2.0,25,123.60000000000004, user-1005
1.5677755102040818,2.0,12,115.06666666666668, user-1005
1.390795918367347,2.0,16,128.49523809523808, user-1005
0.7317142857142857,2.0,28,152.26666666666662, user-1005
0.9758979591836736,4.0,17,133.1142857142857, user-1005
0.9051428571428572,2.0,18,139.54285714285714, user-1005
1.169040816326531,2.0,14,123.60000000000004, user-1005
0.8359795918367346,2.0,18,145.69523809523812, user-1005
1.1369183673469387,2.0,16,133.8095238095238, user-1005
1.2914285714285714,2.0,24,128.49523809523808, user-1005
1.2581020408163266,3.0,12,113.26666666666664, user-1005
0.935,2.0,21,133.8095238095238, user-1005
1.0349387755102042,2.0,25,139.54285714285714, user-1005
0.7862448979591836,2.0,23,139.54285714285714, user-1005
1.087,2.0,18,128.49523809523808, user-1005
0.7313673469387756,2.0,25,145.69523809523812, user-1005
1.11234693877551,3.0,31,133.1142857142857, user-1005
1.3220816326530611,2.0,21,119.1238095238095, user-1005
1.3641020408163265,2.0,20,119.1238095238095, user-1005
0.6006122448979592,2.0,21,159.2571428571429, user-1005
1.086142857142857,2.0,13,139.54285714285714, user-1005
0.7720612244897959,2.0,15,145.69523809523812, user-1005
1.5156122448979592,2.5,15,105.85714285714286, user-1005
0.8504693877551021,2.0,32,145.69523809523812, user-1005
1.4821428571428572,2.0,13,115.06666666666668, user-1005
0.9766938775510204,2.0,23,133.8095238095238, user-1005
1.771204081632653,2.5,17,105.85714285714286, user-1005
1.4099795918367346,2.0,14,119.1238095238095, user-1005
1.0106938775510204,2.0,13,128.49523809523808, user-1005
0.8121020408163265,2.0,19,139.54285714285714, user-1005
1.1724489795918367,2.0,19,133.8095238095238, user-1005
0.8885306122448979,2.0,31,145.69523809523812, user-1005
1.1558979591836736,3.0,13,117.60000000000002, user-1005
0.7899387755102041,2.0,11,139.54285714285714, user-1005
0.5561428571428572,2.0,3,159.2571428571429, user-1005
1.429795918367347,2.0,20,123.60000000000004, user-1005
1.3566734693877551,2.0,8,119.1238095238095, user-1005
0.7377551020408164,2.0,19,152.26666666666662, user-1005
1.3640408163265303,3.0,8,113.26666666666664, user-1005
1.541,2.0,15,119.1238095238095, user-1005
1.2973673469387754,2.0,25,128.49523809523808, user-1005
0.9521428571428572,2.0,11,139.54285714285714, user-1005
1.0462857142857145,2.0,20,128.49523809523808, user-1005
0.945061224489796,3.0,22,122.35238095238093, user-1005
0.7748775510204082,2.0,16,139.54285714285714, user-1005
1.2799591836734694,2.0,14,115.06666666666668, user-1005
1.312938775510204,2.0,14,115.06666666666668, user-1005
0.7089795918367346,2.0,37,145.69523809523812, user-1005
0.923469387755102,2.0,19,133.8095238095238, user-1005
1.2408163265306122,3.0,13,117.60000000000002, user-1005
0.606204081632653,2.0,6,152.26666666666662, user-1005
0.6844897959183673,2.0,15,152.26666666666662, user-1005
1.345204081632653,2.0,19,123.60000000000004, user-1005
1.276,2.0,20,128.49523809523808, user-1005
1.1131020408163266,2.0,26,133.8095238095238, user-1005
1.6856938775510204,3.0,13,109.35238095238098, user-1005
1.1142244897959184,2.0,15,123.60000000000004, user-1005
1.0039591836734694,2.0,28,128.49523809523808, user-1005
1.3397551020408165,2.0,15,119.1238095238095, user-1005
1.443326530612245,2.0,14,119.1238095238095, user-1005
0.8561836734693877,4.0,21,139.12380952380957, user-1005
1.179,2.0,22,133.8095238095238, user-1005
1.2488163265306125,2.0,21,119.1238095238095, user-1005
0.8851020408163265,2.0,43,139.54285714285714, user-1005
0.9749183673469388,2.0,20,139.54285714285714, user-1005
1.2366938775510206,3.0,39,127.52380952380952, user-1005
0.6602857142857144,2.0,36,152.26666666666662, user-1005
1.245428571428571,2.0,18,128.49523809523808, user-1005
1.2203673469387757,2.0,18,119.1238095238095, user-1005
1.1880408163265306,2.0,21,123.60000000000004, user-1005
0.8906938775510204,2.0,20,133.8095238095238, user-1005
1.241795918367347,3.0,21,122.35238095238093, user-1005
0.9545510204081632,2.0,18,133.8095238095238, user-1005
1.4154489795918366,2.0,11,115.06666666666668, user-1005
1.1848125,2.0,13,127.97142857142856, user-1005
0.9243958333333334,2.0,11,133.552380952381, user-1005
0.8704791666666666,2.0,24,127.97142857142856, user-1005
1.01925,4.0,20,121.82857142857144, user-1005
1.0840416666666668,2.0,14,122.80952380952378, user-1005
1.1705416666666668,2.0,25,133.552380952381, user-1005
0.9825208333333334,2.0,7,127.97142857142856, user-1005
0.7421666666666666,2.0,40,145.97142857142856, user-1005
0.9707083333333334,2.0,22,133.552380952381, user-1005
1.4712916666666669,4.0,17,108.02857142857148, user-1005
0.8440833333333334,2.0,21,145.97142857142856, user-1005
1.3039166666666668,2.0,18,118.06666666666663, user-1005
1.0219166666666666,2.0,30,127.97142857142856, user-1005
0.8413958333333333,2.0,19,133.552380952381, user-1005
0.94575,2.0,19,133.552380952381, user-1005
0.9484166666666666,4.0,23,127.26666666666672, user-1005
1.545770833333333,2.0,17,106.35238095238098, user-1005
1.1506458333333334,2.0,20,122.80952380952378, user-1005
0.4810416666666667,2.0,21,152.80952380952382, user-1005
1.0263125,2.0,20,122.80952380952378, user-1005
1.1223125,2.0,24,122.80952380952378, user-1005
1.5284583333333333,4.0,17,108.02857142857148, user-1005
0.9443333333333334,2.0,24,133.552380952381, user-1005
1.006541666666667,2.0,28,133.552380952381, user-1005
0.7290208333333333,2.0,15,133.552380952381, user-1005
1.2258541666666667,2.0,13,113.74285714285716, user-1005
1.10675,3.0,20,116.80952380952378, user-1005
1.3852916666666668,2.0,12,118.06666666666663, user-1005
1.330854166666667,2.0,26,122.80952380952378, user-1005
0.8234375,2.0,23,139.55238095238096, user-1005
0.8397083333333334,2.0,35,139.55238095238096, user-1005
0.7474791666666666,2.0,11,139.55238095238096, user-1005
0.8815625,2.0,11,133.552380952381, user-1005
1.0755416666666668,3.0,22,116.80952380952378, user-1005
1.1580833333333334,2.0,15,122.80952380952378, user-1005
1.0877291666666666,2.0,16,122.80952380952378, user-1005
1.9193958333333327,2.0,9,100.63809523809526, user-1005
3.054510204081633,2.0,7,131.23809523809518, user-1004
1.7959183673469388,4.0,14,162.68571428571428, user-1004
1.6034285714285714,2.0,23,186.9523809523809, user-1004
2.1801632653061223,2.0,13,149.2380952380952, user-1004
2.4006938775510203,3.0,9,145.54285714285714, user-1004
2.0887755102040813,2.0,9,165.5238095238095, user-1004
2.2979795918367345,4.0,8,136.97142857142856, user-1004
2.7357142857142858,2.0,9,144.9523809523809, user-1004
2.8816326530612244,2.0,13,149.2380952380952, user-1004
2.265142857142857,3.0,7,145.54285714285714, user-1004
1.695918367346939,2.0,11,159.52380952380946, user-1004
2.321632653061225,2.0,11,149.2380952380952, user-1004
1.743265306122449,4.0,21,169.54285714285714, user-1004
1.5206326530612246,2.0,13,186.9523809523809, user-1004
2.7964693877551023,2.0,10,135.52380952380946, user-1004
1.578408163265306,4.0,10,150.68571428571423, user-1004
2.086244897959184,2.0,7,154.09523809523807, user-1004
2.9673469387755103,4.0,8,128.4, user-1004
2.6093673469387757,2.0,12,138.09523809523805, user-1004
2.8615918367346938,2.0,9,138.09523809523805, user-1004
2.785897959183673,3.0,14,133.54285714285712, user-1004
2.105122448979592,2.0,10,159.52380952380946, user-1004
2.5212244897959186,3.0,8,133.54285714285712, user-1004
2.4273265306122447,2.0,10,159.52380952380946, user-1004
1.7148979591836735,2.0,14,172.09523809523807, user-1004
2.1685714285714286,3.0,13,150.68571428571423, user-1004
2.0710612244897963,2.0,19,165.5238095238095, user-1004
1.9440816326530608,2.0,9,186.9523809523809, user-1004
2.3749183673469387,3.0,13,140.97142857142856, user-1004
2.8051020408163265,2.0,9,138.09523809523805, user-1004
2.659183673469388,3.0,9,133.54285714285712, user-1004
1.3246326530612245,2.0,19,204.09523809523807, user-1004
1.481591836734694,2.0,17,213.5238095238095, user-1004
1.8227755102040817,2.0,11,165.5238095238095, user-1004
2.180204081632653,3.0,9,145.54285714285714, user-1004
2.49,2.0,7,144.9523809523809, user-1004
1.4922448979591836,2.0,16,195.2380952380952, user-1004
2.175102040816326,3.0,8,150.68571428571423, user-1004
2.354510204081633,2.0,15,154.09523809523807, user-1004
2.199510204081633,3.0,11,162.68571428571428, user-1004
3.0011020408163267,2.0,7,133.5238095238095, user-1004
2.306938775510204,2.0,13,159.52380952380946, user-1004
2.1367346938775507,3.0,9,162.68571428571428, user-1004
2.155428571428572,2.0,9,159.52380952380946, user-1004
2.666122448979592,4.0,11,140.97142857142856, user-1004
2.3344489795918366,2.0,10,159.52380952380946, user-1004
2.0216326530612245,2.0,15,172.09523809523807, user-1004
1.463265306122449,2.0,11,186.9523809523809, user-1004
2.746734693877551,3.0,8,150.68571428571423, user-1004
2.387551020408164,2.0,17,159.52380952380946, user-1004
2.36,3.0,9,150.68571428571423, user-1004
2.754061224489796,2.0,14,138.09523809523805, user-1004
2.733673469387756,2.5,8,133.54285714285712, user-1004
2.580816326530612,2.0,12,149.2380952380952, user-1004
1.8732244897959185,2.0,9,179.23809523809518, user-1004
2.6916326530612245,2.5,12,140.97142857142856, user-1004
2.046469387755102,2.0,15,172.09523809523807, user-1004
2.0781632653061224,2.0,10,165.5238095238095, user-1004
2.354285714285714,2.5,11,140.97142857142856, user-1004
2.246142857142857,2.0,13,159.52380952380946, user-1004
2.520938775510204,3.0,9,133.54285714285712, user-1004
2.53469387755102,2.0,8,141.2380952380952, user-1004
2.30234693877551,2.0,13,149.2380952380952, user-1004
2.057122448979592,3.0,13,156.39999999999995, user-1004
2.954,2.0,8,131.23809523809518, user-1004
2.899714285714286,3.0,7,128.4, user-1004
2.073469387755102,2.0,13,165.5238095238095, user-1004
2.716938775510204,2.0,10,141.2380952380952, user-1004
2.164836734693877,4.0,12,145.54285714285714, user-1004
2.249795918367347,2.0,16,159.52380952380946, user-1004
2.187551020408163,3.0,15,162.68571428571428, user-1004
1.6349183673469387,2.0,13,186.9523809523809, user-1004
1.876530612244898,2.0,10,149.2380952380952, user-1004
2.5735306122448978,3.0,14,140.97142857142856, user-1004
2.264204081632653,2.0,9,141.2380952380952, user-1004
2.1916530612244896,2.0,9,149.2380952380952, user-1004
1.6489795918367347,3.0,12,184.97142857142853, user-1004
2.615959183673469,2.0,9,135.52380952380946, user-1004
1.6261224489795918,2.0,9,195.2380952380952, user-1004
2.3257551020408163,3.0,14,140.97142857142856, user-1004
2.4923673469387757,2.0,15,149.2380952380952, user-1004
1.4220408163265306,2.0,17,213.5238095238095, user-1004
1.7159183673469387,3.0,19,156.39999999999995, user-1004
1.828530612244898,2.0,12,165.5238095238095, user-1004
2.749571428571429,2.0,9,135.52380952380946, user-1004
2.3155102040816327,4.0,8,145.54285714285714, user-1004
2.744285714285714,2.0,8,149.2380952380952, user-1004
1.6343265306122448,2.5,11,179.23809523809518, user-1004
2.526408163265306,3.0,11,130.68571428571423, user-1004
1.2310204081632654,2.0,21,234.09523809523807, user-1004
2.289387755102041,2.0,9,144.9523809523809, user-1004
2.547755102040816,4.0,9,133.54285714285712, user-1004
2.0563265306122447,2.0,17,172.09523809523807, user-1004
1.521795918367347,2.0,11,179.23809523809518, user-1004
2.2462857142857144,4.0,12,162.68571428571428, user-1004
2.095061224489796,2.0,11,159.52380952380946, user-1004
2.436938775510204,3.0,10,156.39999999999995, user-1004
1.606530612244898,2.0,8,204.09523809523807, user-1004
2.462653061224489,2.0,11,138.09523809523805, user-1004
1.9809591836734692,3.0,14,156.39999999999995, user-1004
2.540612244897959,2.0,10,154.09523809523807, user-1004
1.6029591836734691,2.0,17,204.09523809523807, user-1004
2.2104489795918365,3.0,10,150.68571428571423, user-1004
3.067653061224489,2.0,9,133.5238095238095, user-1004
2.0353265306122448,2.0,14,159.52380952380946, user-1004
2.1579591836734693,4.0,10,150.68571428571423, user-1004
1.91530612244898,2.0,10,159.52380952380946, user-1004
1.6691836734693877,2.0,13,179.23809523809518, user-1004
3.2987755102040817,4.0,7,126.68571428571428, user-1004
1.1638775510204082,2.0,23,234.09523809523807, user-1004
2.145918367346938,2.0,13,154.09523809523807, user-1004
1.7004285714285714,4.0,10,156.39999999999995, user-1004
2.307632653061225,2.0,12,165.5238095238095, user-1004
1.8483673469387756,2.0,12,165.5238095238095, user-1004
2.2375510204081634,4.0,8,150.68571428571423, user-1004
1.5601632653061224,2.0,21,186.9523809523809, user-1004
2.1151020408163266,2.0,11,172.09523809523807, user-1004
2.1410204081632656,4.0,10,156.39999999999995, user-1004
2.080816326530612,2.0,10,149.2380952380952, user-1004
1.8131428571428567,2.0,15,186.9523809523809, user-1004
2.2367346938775508,4.0,10,140.97142857142856, user-1004
1.6253061224489795,2.0,17,204.09523809523807, user-1004
2.274061224489796,2.0,11,165.5238095238095, user-1004
1.8271428571428567,4.0,11,156.39999999999995, user-1004
2.5922448979591834,2.0,11,141.2380952380952, user-1004
2.093,2.0,8,149.2380952380952, user-1004
1.6338367346938776,4.0,14,162.68571428571428, user-1004
1.8955102040816327,2.0,9,159.52380952380946, user-1004
2.4646938775510203,2.0,7,149.2380952380952, user-1004
2.2397142857142858,4.0,12,156.39999999999995, user-1004
2.4537551020408164,2.0,10,141.2380952380952, user-1004
2.068530612244898,4.0,9,145.54285714285714, user-1004
2.163061224489796,2.0,9,159.52380952380946, user-1004
2.416734693877551,2.0,8,149.2380952380952, user-1004
1.8794897959183672,4.0,26,169.54285714285714, user-1004
2.07,2.0,15,186.9523809523809, user-1004
1.876734693877551,2.0,10,172.09523809523807, user-1004
2.0467346938775512,4.0,11,150.68571428571423, user-1004
2.576530612244898,2.0,8,149.2380952380952, user-1004
1.96,2.0,10,179.23809523809518, user-1004
1.9285714285714288,4.0,15,156.39999999999995, user-1004
2.8189795918367344,2.0,9,144.9523809523809, user-1004
2.135244897959184,2.0,9,154.09523809523807, user-1004
2.330816326530612,4.0,10,140.97142857142856, user-1004
2.0033673469387754,2.0,14,159.52380952380946, user-1004
2.036122448979592,4.0,15,162.68571428571428, user-1004
2.3980408163265308,2.0,12,154.09523809523807, user-1004
2.3020408163265307,2.0,11,154.09523809523807, user-1004
2.70030612244898,4.0,7,136.97142857142856, user-1004
2.349387755102041,2.0,12,165.5238095238095, user-1004
2.1271632653061223,2.0,14,154.09523809523807, user-1004
1.7871020408163265,4.0,15,162.68571428571428, user-1004
1.530408163265306,2.0,13,186.9523809523809, user-1004
2.449061224489796,2.0,11,144.9523809523809, user-1004
2.05469387755102,4.0,8,162.68571428571428, user-1004
2.3424897959183677,2.0,13,149.2380952380952, user-1004
2.8756326530612246,4.0,9,130.68571428571423, user-1004
2.9479183673469387,2.0,10,132.09523809523805, user-1004
2.448020408163265,4.0,10,145.54285714285714, user-1004
1.9975510204081637,2.0,10,149.2380952380952, user-1004
1.7974489795918367,2.0,13,165.5238095238095, user-1004
2.531,4.0,8,136.97142857142856, user-1004
2.057591836734694,2.0,13,159.52380952380946, user-1004
2.1912244897959186,2.0,15,144.9523809523809, user-1004
1.8556734693877552,4.0,12,162.68571428571428, user-1004
1.967142857142857,2.0,11,165.5238095238095, user-1004
1.7587755102040816,2.0,12,179.23809523809518, user-1004
